LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,VALUE,COUNTRY
IND,CPI,TOT,AGRWTH,M,2011-11,9.34,India
IND,CPI,TOT,AGRWTH,M,2011-12,6.49,India
IND,CPI,TOT,AGRWTH,M,2012-01,5.32,India
IND,CPI,TOT,AGRWTH,M,2012-02,7.57,India
IND,CPI,TOT,AGRWTH,M,2012-03,8.65,India
IND,CPI,TOT,AGRWTH,M,2012-04,10.22,India
IND,CPI,TOT,AGRWTH,M,2012-05,10.16,India
IND,CPI,TOT,AGRWTH,M,2012-06,10.05,India
IND,CPI,TOT,AGRWTH,M,2012-07,9.84,India
IND,CPI,TOT,AGRWTH,M,2012-08,10.31,India
IND,CPI,TOT,AGRWTH,M,2012-09,9.14,India
IND,CPI,TOT,AGRWTH,M,2012-10,9.6,India
IND,CPI,TOT,AGRWTH,M,2012-11,9.55,India
IND,CPI,TOT,AGRWTH,M,2012-12,11.17,India
IND,CPI,TOT,AGRWTH,M,2013-01,11.62,India
IND,CPI,TOT,AGRWTH,M,2013-02,12.06,India
IND,CPI,TOT,AGRWTH,M,2013-03,11.44,India
IND,CPI,TOT,AGRWTH,M,2013-04,10.24,India
IND,CPI,TOT,AGRWTH,M,2013-05,10.68,India
IND,CPI,TOT,AGRWTH,M,2013-06,11.06,India
IND,CPI,TOT,AGRWTH,M,2013-07,10.85,India
IND,CPI,TOT,AGRWTH,M,2013-08,10.75,India
IND,CPI,TOT,AGRWTH,M,2013-09,10.7,India
IND,CPI,TOT,AGRWTH,M,2013-10,11.06,India
IND,CPI,TOT,AGRWTH,M,2013-11,11.47,India
IND,CPI,TOT,AGRWTH,M,2013-12,9.13,India
IND,CPI,TOT,AGRWTH,M,2014-01,7.24,India
IND,CPI,TOT,AGRWTH,M,2014-02,6.73,India
IND,CPI,TOT,AGRWTH,M,2014-03,6.7,India
IND,CPI,TOT,AGRWTH,M,2014-04,7.08,India
IND,CPI,TOT,AGRWTH,M,2014-05,7.02,India
IND,CPI,TOT,AGRWTH,M,2014-06,6.49,India
IND,CPI,TOT,AGRWTH,M,2014-07,7.23,India
IND,CPI,TOT,AGRWTH,M,2014-08,6.75,India
IND,CPI,TOT,AGRWTH,M,2014-09,6.3,India
IND,CPI,TOT,AGRWTH,M,2014-10,4.98,India
IND,CPI,TOT,AGRWTH,M,2014-11,4.12,India
IND,CPI,TOT,AGRWTH,M,2014-12,5.86,India
IND,CPI,TOT,AGRWTH,M,2015-01,7.17,India
IND,CPI,TOT,AGRWTH,M,2015-02,6.3,India
IND,CPI,TOT,AGRWTH,M,2015-03,6.28,India
IND,CPI,TOT,AGRWTH,M,2015-04,5.79,India
IND,CPI,TOT,AGRWTH,M,2015-05,5.74,India
IND,CPI,TOT,AGRWTH,M,2015-06,6.1,India
IND,CPI,TOT,AGRWTH,M,2015-07,4.37,India
IND,CPI,TOT,AGRWTH,M,2015-08,4.35,India
IND,CPI,TOT,AGRWTH,M,2015-09,5.14,India
IND,CPI,TOT,AGRWTH,M,2015-10,6.32,India
IND,CPI,TOT,AGRWTH,M,2015-11,6.72,India
IND,CPI,TOT,AGRWTH,M,2015-12,6.32,India
IND,CPI,TOT,AGRWTH,M,2016-01,5.91,India
IND,CPI,TOT,AGRWTH,M,2016-02,5.53,India
IND,CPI,TOT,AGRWTH,M,2016-03,5.51,India
IND,CPI,TOT,AGRWTH,M,2016-04,5.86,India
IND,CPI,TOT,AGRWTH,M,2016-05,6.59,India
IND,CPI,TOT,AGRWTH,M,2016-06,6.13,India
IND,CPI,TOT,AGRWTH,M,2016-07,6.46,India
IND,CPI,TOT,AGRWTH,M,2016-08,5.3,India
IND,CPI,TOT,AGRWTH,M,2016-09,4.14,India
IND,CPI,TOT,AGRWTH,M,2016-10,3.35,India
IND,CPI,TOT,AGRWTH,M,2016-11,2.59,India
IND,CPI,TOT,AGRWTH,M,2016-12,2.23,India
IND,CPI,TOT,AGRWTH,M,2017-01,1.86,India
IND,CPI,TOT,AGRWTH,M,2017-02,2.62,India
IND,CPI,TOT,AGRWTH,M,2017-03,2.61,India
IND,CPI,TOT,AGRWTH,M,2017-04,2.21,India
IND,CPI,TOT,AGRWTH,M,2017-05,1.09,India
IND,CPI,TOT,AGRWTH,M,2017-06,1.08,India
IND,CPI,TOT,AGRWTH,M,2017-07,1.79,India
IND,CPI,TOT,AGRWTH,M,2017-08,2.52,India
IND,CPI,TOT,AGRWTH,M,2017-09,2.89,India
IND,CPI,TOT,AGRWTH,M,2017-10,3.24,India
IND,CPI,TOT,AGRWTH,M,2017-11,3.97,India
IND,CPI,TOT,AGRWTH,M,2017-12,4.0,India
IND,CPI,TOT,AGRWTH,M,2018-01,5.11,India
IND,CPI,TOT,AGRWTH,M,2018-02,4.74,India
IND,CPI,TOT,AGRWTH,M,2018-03,4.36,India
IND,CPI,TOT,AGRWTH,M,2018-04,3.97,India
IND,CPI,TOT,AGRWTH,M,2018-05,3.96,India
IND,CPI,TOT,AGRWTH,M,2018-06,3.93,India
IND,CPI,TOT,AGRWTH,M,2018-07,5.61,India
IND,CPI,TOT,AGRWTH,M,2018-08,5.61,India
IND,CPI,TOT,AGRWTH,M,2018-09,5.61,India
IND,CPI,TOT,AGRWTH,M,2018-10,5.23,India
IND,CPI,TOT,AGRWTH,M,2018-11,4.86,India
IND,CPI,TOT,AGRWTH,M,2018-12,5.24,India
IND,CPI,TOT,AGRWTH,M,2019-01,6.6,India
IND,CPI,TOT,AGRWTH,M,2019-02,6.97,India
IND,CPI,TOT,AGRWTH,M,2019-03,7.67,India
IND,CPI,TOT,AGRWTH,M,2019-04,8.33,India
IND,CPI,TOT,AGRWTH,M,2019-05,8.65,India
IND,CPI,TOT,AGRWTH,M,2019-06,8.59,India
IND,CPI,TOT,AGRWTH,M,2019-07,5.98,India
IND,CPI,TOT,AGRWTH,M,2019-08,6.31,India
IND,CPI,TOT,AGRWTH,M,2019-09,6.98,India
IND,CPI,TOT,AGRWTH,M,2019-10,7.62,India
IND,CPI,TOT,AGRWTH,M,2019-11,8.61,India
IND,CPI,TOT,AGRWTH,M,2019-12,9.63,India
IND,CPI,TOT,AGRWTH,M,2020-01,7.49,India
IND,CPI,TOT,AGRWTH,M,2020-02,6.84,India
IND,CPI,TOT,AGRWTH,M,2020-03,5.5,India
IND,CPI,TOT,AGRWTH,M,2020-04,5.45,India
IND,CPI,TOT,AGRWTH,M,2020-05,5.1,India
IND,CPI,TOT,AGRWTH,M,2020-06,5.06,India
IND,CPI,TOT,AGRWTH,M,2020-07,5.33,India
IND,CPI,TOT,AGRWTH,M,2020-08,5.62,India
IND,CPI,TOT,AGRWTH,M,2020-09,5.64,India
IND,CPI,TOT,AGRWTH,M,2020-10,5.9,India
IND,CPI,TOT,AGRWTH,M,2020-11,5.28,India
IND,CPI,TOT,AGRWTH,M,2020-12,3.69,India
IND,CPI,TOT,AGRWTH,M,2021-01,3.16,India
IND,CPI,TOT,AGRWTH,M,2021-02,4.49,India
IND,CPI,TOT,AGRWTH,M,2021-03,5.67,India
IND,CPI,TOT,AGRWTH,M,2021-04,5.14,India
IND,CPI,TOT,AGRWTH,M,2021-05,5.26,India
IND,CPI,TOT,AGRWTH,M,2021-06,5.58,India
IND,CPI,TOT,AGRWTH,M,2021-07,5.26,India
IND,CPI,TOT,AGRWTH,M,2021-08,4.81,India
IND,CPI,TOT,AGRWTH,M,2021-09,4.4,India
IND,CPI,TOT,AGRWTH,M,2021-10,4.52,India
IND,CPI,TOT,AGRWTH,M,2021-11,4.84,India
IND,CPI,TOT,AGRWTH,M,2021-12,5.56,India
IND,CPI,TOT,AGRWTH,M,2022-01,5.84,India
IND,CPI,TOT,AGRWTH,M,2022-02,5.04,India
IND,CPI,TOT,AGRWTH,M,2022-03,5.35,India
IND,CPI,TOT,AGRWTH,M,2022-04,6.33,India
IND,CPI,TOT,AGRWTH,M,2022-05,6.97,India
IND,CPI,TOT,AGRWTH,M,2022-06,6.16,India
IND,CPI,TOT,AGRWTH,M,2022-07,5.78,India
IDN,CPI,TOT,AGRWTH,M,2010-01,3.72,Indonesia
IDN,CPI,TOT,AGRWTH,M,2010-02,3.82,Indonesia
IDN,CPI,TOT,AGRWTH,M,2010-03,3.43,Indonesia
IDN,CPI,TOT,AGRWTH,M,2010-04,3.91,Indonesia
IDN,CPI,TOT,AGRWTH,M,2010-05,4.16,Indonesia
IDN,CPI,TOT,AGRWTH,M,2010-06,5.05,Indonesia
IDN,CPI,TOT,AGRWTH,M,2010-07,6.22,Indonesia
IDN,CPI,TOT,AGRWTH,M,2010-08,6.44,Indonesia
IDN,CPI,TOT,AGRWTH,M,2010-09,5.8,Indonesia
IDN,CPI,TOT,AGRWTH,M,2010-10,5.67,Indonesia
IDN,CPI,TOT,AGRWTH,M,2010-11,6.33,Indonesia
IDN,CPI,TOT,AGRWTH,M,2010-12,6.96,Indonesia
IDN,CPI,TOT,AGRWTH,M,2011-01,7.02,Indonesia
IDN,CPI,TOT,AGRWTH,M,2011-02,6.83,Indonesia
IDN,CPI,TOT,AGRWTH,M,2011-03,6.65,Indonesia
IDN,CPI,TOT,AGRWTH,M,2011-04,6.16,Indonesia
IDN,CPI,TOT,AGRWTH,M,2011-05,5.98,Indonesia
IDN,CPI,TOT,AGRWTH,M,2011-06,5.54,Indonesia
IDN,CPI,TOT,AGRWTH,M,2011-07,4.61,Indonesia
IDN,CPI,TOT,AGRWTH,M,2011-08,4.79,Indonesia
IDN,CPI,TOT,AGRWTH,M,2011-09,4.61,Indonesia
IDN,CPI,TOT,AGRWTH,M,2011-10,4.42,Indonesia
IDN,CPI,TOT,AGRWTH,M,2011-11,4.15,Indonesia
IDN,CPI,TOT,AGRWTH,M,2011-12,3.79,Indonesia
IDN,CPI,TOT,AGRWTH,M,2012-01,3.65,Indonesia
IDN,CPI,TOT,AGRWTH,M,2012-02,3.56,Indonesia
IDN,CPI,TOT,AGRWTH,M,2012-03,3.97,Indonesia
IDN,CPI,TOT,AGRWTH,M,2012-04,4.5,Indonesia
IDN,CPI,TOT,AGRWTH,M,2012-05,4.45,Indonesia
IDN,CPI,TOT,AGRWTH,M,2012-06,4.53,Indonesia
IDN,CPI,TOT,AGRWTH,M,2012-07,4.56,Indonesia
IDN,CPI,TOT,AGRWTH,M,2012-08,4.58,Indonesia
IDN,CPI,TOT,AGRWTH,M,2012-09,4.31,Indonesia
IDN,CPI,TOT,AGRWTH,M,2012-10,4.61,Indonesia
IDN,CPI,TOT,AGRWTH,M,2012-11,4.32,Indonesia
IDN,CPI,TOT,AGRWTH,M,2012-12,4.3,Indonesia
IDN,CPI,TOT,AGRWTH,M,2013-01,4.13,Indonesia
IDN,CPI,TOT,AGRWTH,M,2013-02,4.81,Indonesia
IDN,CPI,TOT,AGRWTH,M,2013-03,5.24,Indonesia
IDN,CPI,TOT,AGRWTH,M,2013-04,5.07,Indonesia
IDN,CPI,TOT,AGRWTH,M,2013-05,5.1,Indonesia
IDN,CPI,TOT,AGRWTH,M,2013-06,5.51,Indonesia
IDN,CPI,TOT,AGRWTH,M,2013-07,7.94,Indonesia
IDN,CPI,TOT,AGRWTH,M,2013-08,7.98,Indonesia
IDN,CPI,TOT,AGRWTH,M,2013-09,7.7,Indonesia
IDN,CPI,TOT,AGRWTH,M,2013-10,7.72,Indonesia
IDN,CPI,TOT,AGRWTH,M,2013-11,7.82,Indonesia
IDN,CPI,TOT,AGRWTH,M,2013-12,7.72,Indonesia
IDN,CPI,TOT,AGRWTH,M,2014-01,8.22,Indonesia
IDN,CPI,TOT,AGRWTH,M,2014-02,7.75,Indonesia
IDN,CPI,TOT,AGRWTH,M,2014-03,7.32,Indonesia
IDN,CPI,TOT,AGRWTH,M,2014-04,7.25,Indonesia
IDN,CPI,TOT,AGRWTH,M,2014-05,7.32,Indonesia
IDN,CPI,TOT,AGRWTH,M,2014-06,6.7,Indonesia
IDN,CPI,TOT,AGRWTH,M,2014-07,4.53,Indonesia
IDN,CPI,TOT,AGRWTH,M,2014-08,3.99,Indonesia
IDN,CPI,TOT,AGRWTH,M,2014-09,4.53,Indonesia
IDN,CPI,TOT,AGRWTH,M,2014-10,4.83,Indonesia
IDN,CPI,TOT,AGRWTH,M,2014-11,6.23,Indonesia
IDN,CPI,TOT,AGRWTH,M,2014-12,8.36,Indonesia
IDN,CPI,TOT,AGRWTH,M,2015-01,6.96,Indonesia
IDN,CPI,TOT,AGRWTH,M,2015-02,6.29,Indonesia
IDN,CPI,TOT,AGRWTH,M,2015-03,6.38,Indonesia
IDN,CPI,TOT,AGRWTH,M,2015-04,6.79,Indonesia
IDN,CPI,TOT,AGRWTH,M,2015-05,7.15,Indonesia
IDN,CPI,TOT,AGRWTH,M,2015-06,7.26,Indonesia
IDN,CPI,TOT,AGRWTH,M,2015-07,7.26,Indonesia
IDN,CPI,TOT,AGRWTH,M,2015-08,7.18,Indonesia
IDN,CPI,TOT,AGRWTH,M,2015-09,6.83,Indonesia
IDN,CPI,TOT,AGRWTH,M,2015-10,6.25,Indonesia
IDN,CPI,TOT,AGRWTH,M,2015-11,4.89,Indonesia
IDN,CPI,TOT,AGRWTH,M,2015-12,3.35,Indonesia
IDN,CPI,TOT,AGRWTH,M,2016-01,4.14,Indonesia
IDN,CPI,TOT,AGRWTH,M,2016-02,4.42,Indonesia
IDN,CPI,TOT,AGRWTH,M,2016-03,4.45,Indonesia
IDN,CPI,TOT,AGRWTH,M,2016-04,3.6,Indonesia
IDN,CPI,TOT,AGRWTH,M,2016-05,3.33,Indonesia
IDN,CPI,TOT,AGRWTH,M,2016-06,3.45,Indonesia
IDN,CPI,TOT,AGRWTH,M,2016-07,3.21,Indonesia
IDN,CPI,TOT,AGRWTH,M,2016-08,2.79,Indonesia
IDN,CPI,TOT,AGRWTH,M,2016-09,3.07,Indonesia
IDN,CPI,TOT,AGRWTH,M,2016-10,3.31,Indonesia
IDN,CPI,TOT,AGRWTH,M,2016-11,3.58,Indonesia
IDN,CPI,TOT,AGRWTH,M,2016-12,3.02,Indonesia
IDN,CPI,TOT,AGRWTH,M,2017-01,3.49,Indonesia
IDN,CPI,TOT,AGRWTH,M,2017-02,3.83,Indonesia
IDN,CPI,TOT,AGRWTH,M,2017-03,3.61,Indonesia
IDN,CPI,TOT,AGRWTH,M,2017-04,4.17,Indonesia
IDN,CPI,TOT,AGRWTH,M,2017-05,4.33,Indonesia
IDN,CPI,TOT,AGRWTH,M,2017-06,4.37,Indonesia
IDN,CPI,TOT,AGRWTH,M,2017-07,3.88,Indonesia
IDN,CPI,TOT,AGRWTH,M,2017-08,3.82,Indonesia
IDN,CPI,TOT,AGRWTH,M,2017-09,3.72,Indonesia
IDN,CPI,TOT,AGRWTH,M,2017-10,3.58,Indonesia
IDN,CPI,TOT,AGRWTH,M,2017-11,3.3,Indonesia
IDN,CPI,TOT,AGRWTH,M,2017-12,3.61,Indonesia
IDN,CPI,TOT,AGRWTH,M,2018-01,3.25,Indonesia
IDN,CPI,TOT,AGRWTH,M,2018-02,3.18,Indonesia
IDN,CPI,TOT,AGRWTH,M,2018-03,3.4,Indonesia
IDN,CPI,TOT,AGRWTH,M,2018-04,3.41,Indonesia
IDN,CPI,TOT,AGRWTH,M,2018-05,3.23,Indonesia
IDN,CPI,TOT,AGRWTH,M,2018-06,3.12,Indonesia
IDN,CPI,TOT,AGRWTH,M,2018-07,3.18,Indonesia
IDN,CPI,TOT,AGRWTH,M,2018-08,3.2,Indonesia
IDN,CPI,TOT,AGRWTH,M,2018-09,2.88,Indonesia
IDN,CPI,TOT,AGRWTH,M,2018-10,3.16,Indonesia
IDN,CPI,TOT,AGRWTH,M,2018-11,3.23,Indonesia
IDN,CPI,TOT,AGRWTH,M,2018-12,3.13,Indonesia
IDN,CPI,TOT,AGRWTH,M,2019-01,2.82,Indonesia
IDN,CPI,TOT,AGRWTH,M,2019-02,2.57,Indonesia
IDN,CPI,TOT,AGRWTH,M,2019-03,2.48,Indonesia
IDN,CPI,TOT,AGRWTH,M,2019-04,2.83,Indonesia
IDN,CPI,TOT,AGRWTH,M,2019-05,3.32,Indonesia
IDN,CPI,TOT,AGRWTH,M,2019-06,3.28,Indonesia
IDN,CPI,TOT,AGRWTH,M,2019-07,3.32,Indonesia
IDN,CPI,TOT,AGRWTH,M,2019-08,3.49,Indonesia
IDN,CPI,TOT,AGRWTH,M,2019-09,3.39,Indonesia
IDN,CPI,TOT,AGRWTH,M,2019-10,3.13,Indonesia
IDN,CPI,TOT,AGRWTH,M,2019-11,3.0,Indonesia
IDN,CPI,TOT,AGRWTH,M,2019-12,2.72,Indonesia
IDN,CPI,TOT,AGRWTH,M,2020-01,2.68,Indonesia
IDN,CPI,TOT,AGRWTH,M,2020-02,3.05,Indonesia
IDN,CPI,TOT,AGRWTH,M,2020-03,3.03,Indonesia
IDN,CPI,TOT,AGRWTH,M,2020-04,2.66,Indonesia
IDN,CPI,TOT,AGRWTH,M,2020-05,2.03,Indonesia
IDN,CPI,TOT,AGRWTH,M,2020-06,1.66,Indonesia
IDN,CPI,TOT,AGRWTH,M,2020-07,1.23,Indonesia
IDN,CPI,TOT,AGRWTH,M,2020-08,1.07,Indonesia
IDN,CPI,TOT,AGRWTH,M,2020-09,1.3,Indonesia
IDN,CPI,TOT,AGRWTH,M,2020-10,1.34,Indonesia
IDN,CPI,TOT,AGRWTH,M,2020-11,1.48,Indonesia
IDN,CPI,TOT,AGRWTH,M,2020-12,1.59,Indonesia
IDN,CPI,TOT,AGRWTH,M,2021-01,1.55,Indonesia
IDN,CPI,TOT,AGRWTH,M,2021-02,1.38,Indonesia
IDN,CPI,TOT,AGRWTH,M,2021-03,1.37,Indonesia
IDN,CPI,TOT,AGRWTH,M,2021-04,1.42,Indonesia
IDN,CPI,TOT,AGRWTH,M,2021-05,1.68,Indonesia
IDN,CPI,TOT,AGRWTH,M,2021-06,1.33,Indonesia
IDN,CPI,TOT,AGRWTH,M,2021-07,1.52,Indonesia
IDN,CPI,TOT,AGRWTH,M,2021-08,1.59,Indonesia
IDN,CPI,TOT,AGRWTH,M,2021-09,1.6,Indonesia
IDN,CPI,TOT,AGRWTH,M,2021-10,1.66,Indonesia
IDN,CPI,TOT,AGRWTH,M,2021-11,1.75,Indonesia
IDN,CPI,TOT,AGRWTH,M,2021-12,1.87,Indonesia
IDN,CPI,TOT,AGRWTH,M,2022-01,2.18,Indonesia
IDN,CPI,TOT,AGRWTH,M,2022-02,2.06,Indonesia
IDN,CPI,TOT,AGRWTH,M,2022-03,2.64,Indonesia
IDN,CPI,TOT,AGRWTH,M,2022-04,3.47,Indonesia
IDN,CPI,TOT,AGRWTH,M,2022-05,3.55,Indonesia
IDN,CPI,TOT,AGRWTH,M,2022-06,4.35,Indonesia
IDN,CPI,TOT,AGRWTH,M,2022-07,4.94,Indonesia
IDN,CPI,TOT,AGRWTH,M,2022-08,4.69,Indonesia
ISR,CPI,TOT,AGRWTH,M,2010-01,3.74,Isreal
ISR,CPI,TOT,AGRWTH,M,2010-02,3.63,Isreal
ISR,CPI,TOT,AGRWTH,M,2010-03,3.28,Isreal
ISR,CPI,TOT,AGRWTH,M,2010-04,3.02,Isreal
ISR,CPI,TOT,AGRWTH,M,2010-05,3.01,Isreal
ISR,CPI,TOT,AGRWTH,M,2010-06,2.43,Isreal
ISR,CPI,TOT,AGRWTH,M,2010-07,1.86,Isreal
ISR,CPI,TOT,AGRWTH,M,2010-08,1.74,Isreal
ISR,CPI,TOT,AGRWTH,M,2010-09,2.4,Isreal
ISR,CPI,TOT,AGRWTH,M,2010-10,2.5,Isreal
ISR,CPI,TOT,AGRWTH,M,2010-11,2.28,Isreal
ISR,CPI,TOT,AGRWTH,M,2010-12,2.82,Isreal
ISR,CPI,TOT,AGRWTH,M,2011-01,3.61,Isreal
ISR,CPI,TOT,AGRWTH,M,2011-02,4.16,Isreal
ISR,CPI,TOT,AGRWTH,M,2011-03,4.27,Isreal
ISR,CPI,TOT,AGRWTH,M,2011-04,4.02,Isreal
ISR,CPI,TOT,AGRWTH,M,2011-05,4.11,Isreal
ISR,CPI,TOT,AGRWTH,M,2011-06,4.2,Isreal
ISR,CPI,TOT,AGRWTH,M,2011-07,3.43,Isreal
ISR,CPI,TOT,AGRWTH,M,2011-08,3.53,Isreal
ISR,CPI,TOT,AGRWTH,M,2011-09,2.98,Isreal
ISR,CPI,TOT,AGRWTH,M,2011-10,2.76,Isreal
ISR,CPI,TOT,AGRWTH,M,2011-11,2.65,Isreal
ISR,CPI,TOT,AGRWTH,M,2011-12,2.11,Isreal
ISR,CPI,TOT,AGRWTH,M,2012-01,2.0,Isreal
ISR,CPI,TOT,AGRWTH,M,2012-02,1.68,Isreal
ISR,CPI,TOT,AGRWTH,M,2012-03,1.78,Isreal
ISR,CPI,TOT,AGRWTH,M,2012-04,2.19,Isreal
ISR,CPI,TOT,AGRWTH,M,2012-05,1.66,Isreal
ISR,CPI,TOT,AGRWTH,M,2012-06,0.93,Isreal
ISR,CPI,TOT,AGRWTH,M,2012-07,1.35,Isreal
ISR,CPI,TOT,AGRWTH,M,2012-08,1.86,Isreal
ISR,CPI,TOT,AGRWTH,M,2012-09,2.07,Isreal
ISR,CPI,TOT,AGRWTH,M,2012-10,1.76,Isreal
ISR,CPI,TOT,AGRWTH,M,2012-11,1.45,Isreal
ISR,CPI,TOT,AGRWTH,M,2012-12,1.55,Isreal
ISR,CPI,TOT,AGRWTH,M,2013-01,1.45,Isreal
ISR,CPI,TOT,AGRWTH,M,2013-02,1.45,Isreal
ISR,CPI,TOT,AGRWTH,M,2013-03,1.34,Isreal
ISR,CPI,TOT,AGRWTH,M,2013-04,0.82,Isreal
ISR,CPI,TOT,AGRWTH,M,2013-05,0.92,Isreal
ISR,CPI,TOT,AGRWTH,M,2013-06,2.05,Isreal
ISR,CPI,TOT,AGRWTH,M,2013-07,2.25,Isreal
ISR,CPI,TOT,AGRWTH,M,2013-08,1.42,Isreal
ISR,CPI,TOT,AGRWTH,M,2013-09,1.42,Isreal
ISR,CPI,TOT,AGRWTH,M,2013-10,1.93,Isreal
ISR,CPI,TOT,AGRWTH,M,2013-11,1.94,Isreal
ISR,CPI,TOT,AGRWTH,M,2013-12,1.93,Isreal
ISR,CPI,TOT,AGRWTH,M,2014-01,1.43,Isreal
ISR,CPI,TOT,AGRWTH,M,2014-02,1.22,Isreal
ISR,CPI,TOT,AGRWTH,M,2014-03,1.32,Isreal
ISR,CPI,TOT,AGRWTH,M,2014-04,1.01,Isreal
ISR,CPI,TOT,AGRWTH,M,2014-05,1.01,Isreal
ISR,CPI,TOT,AGRWTH,M,2014-06,0.5,Isreal
ISR,CPI,TOT,AGRWTH,M,2014-07,0.3,Isreal
ISR,CPI,TOT,AGRWTH,M,2014-08,0.0,Isreal
ISR,CPI,TOT,AGRWTH,M,2014-09,-0.3,Isreal
ISR,CPI,TOT,AGRWTH,M,2014-10,-0.3,Isreal
ISR,CPI,TOT,AGRWTH,M,2014-11,-0.1,Isreal
ISR,CPI,TOT,AGRWTH,M,2014-12,-0.2,Isreal
ISR,CPI,TOT,AGRWTH,M,2015-01,-0.5,Isreal
ISR,CPI,TOT,AGRWTH,M,2015-02,-1.01,Isreal
ISR,CPI,TOT,AGRWTH,M,2015-03,-1.0,Isreal
ISR,CPI,TOT,AGRWTH,M,2015-04,-0.5,Isreal
ISR,CPI,TOT,AGRWTH,M,2015-05,-0.4,Isreal
ISR,CPI,TOT,AGRWTH,M,2015-06,-0.4,Isreal
ISR,CPI,TOT,AGRWTH,M,2015-07,-0.3,Isreal
ISR,CPI,TOT,AGRWTH,M,2015-08,-0.4,Isreal
ISR,CPI,TOT,AGRWTH,M,2015-09,-0.5,Isreal
ISR,CPI,TOT,AGRWTH,M,2015-10,-0.7,Isreal
ISR,CPI,TOT,AGRWTH,M,2015-11,-0.9,Isreal
ISR,CPI,TOT,AGRWTH,M,2015-12,-1.0,Isreal
ISR,CPI,TOT,AGRWTH,M,2016-01,-0.61,Isreal
ISR,CPI,TOT,AGRWTH,M,2016-02,-0.2,Isreal
ISR,CPI,TOT,AGRWTH,M,2016-03,-0.71,Isreal
ISR,CPI,TOT,AGRWTH,M,2016-04,-0.91,Isreal
ISR,CPI,TOT,AGRWTH,M,2016-05,-0.8,Isreal
ISR,CPI,TOT,AGRWTH,M,2016-06,-0.8,Isreal
ISR,CPI,TOT,AGRWTH,M,2016-07,-0.6,Isreal
ISR,CPI,TOT,AGRWTH,M,2016-08,-0.7,Isreal
ISR,CPI,TOT,AGRWTH,M,2016-09,-0.4,Isreal
ISR,CPI,TOT,AGRWTH,M,2016-10,-0.3,Isreal
ISR,CPI,TOT,AGRWTH,M,2016-11,-0.3,Isreal
ISR,CPI,TOT,AGRWTH,M,2016-12,-0.2,Isreal
ISR,CPI,TOT,AGRWTH,M,2017-01,0.1,Isreal
ISR,CPI,TOT,AGRWTH,M,2017-02,0.41,Isreal
ISR,CPI,TOT,AGRWTH,M,2017-03,0.92,Isreal
ISR,CPI,TOT,AGRWTH,M,2017-04,0.71,Isreal
ISR,CPI,TOT,AGRWTH,M,2017-05,0.81,Isreal
ISR,CPI,TOT,AGRWTH,M,2017-06,-0.2,Isreal
ISR,CPI,TOT,AGRWTH,M,2017-07,-0.7,Isreal
ISR,CPI,TOT,AGRWTH,M,2017-08,-0.1,Isreal
ISR,CPI,TOT,AGRWTH,M,2017-09,0.1,Isreal
ISR,CPI,TOT,AGRWTH,M,2017-10,0.2,Isreal
ISR,CPI,TOT,AGRWTH,M,2017-11,0.3,Isreal
ISR,CPI,TOT,AGRWTH,M,2017-12,0.41,Isreal
ISR,CPI,TOT,AGRWTH,M,2018-01,0.1,Isreal
ISR,CPI,TOT,AGRWTH,M,2018-02,0.2,Isreal
ISR,CPI,TOT,AGRWTH,M,2018-03,0.2,Isreal
ISR,CPI,TOT,AGRWTH,M,2018-04,0.4,Isreal
ISR,CPI,TOT,AGRWTH,M,2018-05,0.5,Isreal
ISR,CPI,TOT,AGRWTH,M,2018-06,1.32,Isreal
ISR,CPI,TOT,AGRWTH,M,2018-07,1.42,Isreal
ISR,CPI,TOT,AGRWTH,M,2018-08,1.21,Isreal
ISR,CPI,TOT,AGRWTH,M,2018-09,1.21,Isreal
ISR,CPI,TOT,AGRWTH,M,2018-10,1.21,Isreal
ISR,CPI,TOT,AGRWTH,M,2018-11,1.21,Isreal
ISR,CPI,TOT,AGRWTH,M,2018-12,0.81,Isreal
ISR,CPI,TOT,AGRWTH,M,2019-01,1.22,Isreal
ISR,CPI,TOT,AGRWTH,M,2019-02,1.22,Isreal
ISR,CPI,TOT,AGRWTH,M,2019-03,1.41,Isreal
ISR,CPI,TOT,AGRWTH,M,2019-04,1.31,Isreal
ISR,CPI,TOT,AGRWTH,M,2019-05,1.5,Isreal
ISR,CPI,TOT,AGRWTH,M,2019-06,0.8,Isreal
ISR,CPI,TOT,AGRWTH,M,2019-07,0.5,Isreal
ISR,CPI,TOT,AGRWTH,M,2019-08,0.6,Isreal
ISR,CPI,TOT,AGRWTH,M,2019-09,0.3,Isreal
ISR,CPI,TOT,AGRWTH,M,2019-10,0.4,Isreal
ISR,CPI,TOT,AGRWTH,M,2019-11,0.3,Isreal
ISR,CPI,TOT,AGRWTH,M,2019-12,0.6,Isreal
ISR,CPI,TOT,AGRWTH,M,2020-01,0.3,Isreal
ISR,CPI,TOT,AGRWTH,M,2020-02,0.1,Isreal
ISR,CPI,TOT,AGRWTH,M,2020-03,0.0,Isreal
ISR,CPI,TOT,AGRWTH,M,2020-04,-0.6,Isreal
ISR,CPI,TOT,AGRWTH,M,2020-05,-1.58,Isreal
ISR,CPI,TOT,AGRWTH,M,2020-06,-1.09,Isreal
